Unnamed: 0,Región,Comuna,Tipo Remoción en masa,Factor desencadenante,Fecha Evento,Longitud,Latitud,Sistema Georeferencia,Cota (m.s.n.m),Valor
2010,Los Lagos,Pucatrihue,Deslizamiento,Precipitaciones,02/06/2014,-73.705631,-40.53065,WGS 84/ UTM 18 S,-,0
2011,Los Lagos,Pucatrihue,Deslizamiento,Precipitaciones,02/06/2014,-73.705186,-40.513949,WGS 84/ UTM 18 S,-,0
2012,Los Lagos,Incopulli,Flujo,Precipitaciones,25/12/2016,-73.7036055,-43.07491027,WGS 84/ UTM 18 S,-,0
2013,Los Lagos,puente Butalcura,Deslizamiento,Precipitaciones,07/05/2017,-73.69860829999999,-42.26983399,WGS 84/ UTM 18 S,-,0
2014,Los Lagos,Ancud,Deslizamiento,Precipitaciones,08/05/2017,-73.69297399999999,-42.25007423,WGS 84/ UTM 18 S,,0
2015,Los Lagos,ruta 5,Deslizamiento,Precipitaciones,25/12/2016,-73.6912559,-42.89740063,WGS 84/ UTM 18 S,-,0
2016,Los Lagos,ruta 5 tramo Compu-Quellón,Deslizamiento,Precipitaciones,07/06/2013,-73.687777,-42.87353366,WGS 84/ UTM 18 S,-,0
2017,Los Lagos,ruta 5,Deslizamiento,Precipitaciones,25/12/2016,-73.6544345,-42.96136271,WGS 84/ UTM 18 S,-,0
2018,Los Lagos,Dalcahue,Deslizamiento,Precipitaciones,06/09/2013,-73.65373439999999,-42.35763193,WGS 84/ UTM 18 S,-,0
2019,Los Lagos,Dalcahue,Deslizamiento,Precipitaciones,28/09/2011,-73.64831149999999,-42.36649339,WGS 84/ UTM 18 S,-,0
2020,Los Lagos,rampa,Deslizamiento,Precipitaciones,03/07/2013,-73.6457583,-42.37173189,WGS 84/ UTM 18 S,-,0
2021,Los Lagos,Dalcahue,Deslizamiento,Precipitaciones,06/05/2017,-73.64293669999999,-42.36336837,WGS 84/ UTM 18 S,-,0
2022,Los Lagos,Sector 18 de Septiembre,Deslizamiento,Precipitaciones,23/02/2017,-73.6428638,-42.359395930000005,WGS 84/ UTM 18 S,-,0
2023,Los Lagos,ruta 5,Deslizamiento,Precipitaciones,25/12/2016,-73.635972,-42.73989,WGS 84/ UTM 18 S,-,0
2024,Los Lagos,W-853,Deslizamiento,Precipitaciones,25/12/2016,-73.6342603,-42.74274243,WGS 84/ UTM 18 S,-,0
2025,Los Lagos,Sector de Saltos de Petrohué,Deslizamiento,Precipitaciones,02/06/2015,-73.6201827,-41.3984,WGS 84/ UTM 18 S,-,0
2026,Los Lagos,W-911,Deslizamiento,Precipitaciones,25/12/2016,-73.6196499,-42.96832654,WGS 84/ UTM 18 S,-,0
2027,Los Lagos,calle Agustín Gomez García,Deslizamiento,Precipitaciones,25/12/2016,-73.61782149999999,-43.09835255,WGS 84/ UTM 18 S,-,0
2028,Los Lagos,calle Agustín Gomez García,Caída,Precipitaciones,25/12/2016,-73.6174987,-43.09905105,WGS 84/ UTM 18 S,-,0
2029,Los Lagos,calle Agustín Gomez García,Deslizamiento,Precipitaciones,25/12/2016,-73.6171901,-43.100758250000005,WGS 84/ UTM 18 S,-,0
2030,Los Lagos,calle Agustín Gomez García,Deslizamiento,Precipitaciones,25/12/2016,-73.617122,-43.099406720000005,WGS 84/ UTM 18 S,-,0
2031,Los Lagos,calle Agustín Gomez García,Deslizamiento,Precipitaciones,25/12/2016,-73.6170435,-43.09962189,WGS 84/ UTM 18 S,-,0
2032,Los Lagos,calle Agustín Gomez García,Caída,Precipitaciones,25/12/2016,-73.6170427,-43.10075648,WGS 84/ UTM 18 S,-,0
2033,Los Lagos,prolongación Gómez García,Deslizamiento,Precipitaciones,01/08/2015,-73.617025,-43.1009994,WGS 84/ UTM 18 S,-,0
2034,Los Lagos,calle Agustín Gomez García,Deslizamiento,Precipitaciones,25/12/2016,-73.61695689999999,-43.099647870000005,WGS 84/ UTM 18 S,-,0
2035,Los Lagos,calle Agustín Gomez García,Deslizamiento,Precipitaciones,25/12/2016,-73.6169218,-43.10011569,WGS 84/ UTM 18 S,-,0
2036,Los Lagos,calle Agustín Gomez García,Deslizamiento,Precipitaciones,25/12/2016,-73.6167816,-43.10088842,WGS 84/ UTM 18 S,-,0
2037,Los Lagos,calle Agustín Gomez García,Deslizamiento,Precipitaciones,25/12/2016,-73.616776,-43.101140480000005,WGS 84/ UTM 18 S,-,0
2038,Los Lagos,calle Agustín Gomez García,Deslizamiento,Precipitaciones,25/12/2016,-73.6164666,-43.10178511,WGS 84/ UTM 18 S,-,0
2039,Los Lagos,calle Agustín Gomez García,Deslizamiento,Precipitaciones,25/12/2016,-73.6163407,-43.10191867,WGS 84/ UTM 18 S,-,0
2040,Los Lagos,Agustín Gomez García,Deslizamiento,Precipitaciones,25/12/2016,-73.6163407,-43.10191867,WGS 84/ UTM 18 S,-,0
2041,Los Lagos,Agustín Gomez García,Deslizamiento,Precipitaciones,25/12/2016,-73.6163407,-43.10191867,WGS 84/ UTM 18 S,-,0
2042,Los Lagos,W-911,Deslizamiento,Precipitaciones,25/12/2016,-73.61321939999999,-42.9685105,WGS 84/ UTM 18 S,-,0
2043,Los Lagos,Queilen,Deslizamiento,Precipitaciones,25/12/2016,-73.61119889999999,-42.812833860000005,WGS 84/ UTM 18 S,-,0
2044,Los Lagos,W-911,Deslizamiento,Precipitaciones,25/12/2016,-73.6109479,-42.96862723,WGS 84/ UTM 18 S,-,0
2045,Los Lagos,W-911,Deslizamiento,Precipitaciones,25/12/2016,-73.61058009999999,-42.9686228,WGS 84/ UTM 18 S,-,0
2046,Los Lagos,borde costero Quelllón,Caída,Precipitaciones,17/05/2018,-73.6104361,-43.11089738,WGS 84/ UTM 18 S,-,0
2047,Los Lagos,W-911,Deslizamiento,Precipitaciones,25/12/2016,-73.6101759,-42.96859992,WGS 84/ UTM 18 S,-,0
2048,Los Lagos,W-911,Deslizamiento,Precipitaciones,25/12/2016,-73.60733959999999,-42.96874579,WGS 84/ UTM 18 S,-,0
2049,Los Lagos,W-911,Caída,Precipitaciones,25/12/2016,-73.60454469999999,-42.96595647,WGS 84/ UTM 18 S,-,0
2050,Los Lagos,W-911,Deslizamiento,Precipitaciones,25/12/2016,-73.60022719999999,-42.96489557,WGS 84/ UTM 18 S,-,0
2051,Los Lagos,Av. Del Mar,Deslizamiento,Precipitaciones,25/12/2016,-73.59900719999999,-42.4326025,WGS 84/ UTM 18 S,-,0
2052,Los Lagos,W-911,Deslizamiento,Precipitaciones,25/12/2016,-73.5979715,-42.964318850000005,WGS 84/ UTM 18 S,-,0
2053,Los Lagos,W-911,Deslizamiento,Precipitaciones,25/12/2016,-73.59631159999999,-42.96342517,WGS 84/ UTM 18 S,-,0
2054,Los Lagos,W-911,Deslizamiento,Precipitaciones,25/12/2016,-73.59592239999999,-42.96328536,WGS 84/ UTM 18 S,-,0
2055,Los Lagos,W-911,Caída,Precipitaciones,25/12/2016,-73.5953964,-42.96322492,WGS 84/ UTM 18 S,-,0
2056,Los Lagos,"Km 43.200, Ruta U-40 (Entre Osorno y Bahía Mansa)",Deslizamiento,Precipitaciones,22/08/2007,-73.5947497,-40.56499864,WGS 84/ UTM 18 S,-,0
2057,Los Lagos,Playa Curaco de Vélez,Deslizamiento,Precipitaciones,12/08/2015,-73.5932457,-42.42868698,WGS 84/ UTM 18 S,-,0
2058,Los Lagos,Costanera Parque Industrial,Caída,Precipitaciones,25/12/2016,-73.58725899999999,-43.11006626,WGS 84/ UTM 18 S,-,0
2059,Los Lagos,W-911,Caída,Precipitaciones,25/12/2016,-73.5855431,-42.96025886,WGS 84/ UTM 18 S,-,0
2060,Los Lagos,Parque Industrial Oriente,Caída,Precipitaciones,25/12/2016,-73.58547499999999,-43.11013442,WGS 84/ UTM 18 S,-,0
2061,Los Lagos,San juan de Chadmo,Deslizamiento,Precipitaciones,15/06/2017,-73.5853406,-42.96053553,WGS 84/ UTM 18 S,-,0
2062,Los Lagos,Parque Industrial Oriente,Caída,Precipitaciones,25/12/2016,-73.5852903,-43.11015016,WGS 84/ UTM 18 S,-,0
2063,Los Lagos,Parque Industrial Oriente,Caída,Precipitaciones,25/12/2016,-73.58463839999999,-43.11016917,WGS 84/ UTM 18 S,-,0
2064,Los Lagos,Parque Industrial Oriente,Deslizamiento,Precipitaciones,25/12/2016,-73.5842971,-43.11003891,WGS 84/ UTM 18 S,-,0
2065,Los Lagos,Parque Industrial Oriente,Caída,Precipitaciones,25/12/2016,-73.584282,-43.11016479,WGS 84/ UTM 18 S,-,0
2066,Los Lagos,Parque Industrial Oriente,Caída,Precipitaciones,25/12/2016,-73.5840235,-43.11017962,WGS 84/ UTM 18 S,-,0
2067,Los Lagos,Parque Industrial Oriente,Deslizamiento,Precipitaciones,25/12/2016,-73.5840004,-43.1101163,WGS 84/ UTM 18 S,-,0
2068,Los Lagos,Parque Industrial Oriente,Caída,Precipitaciones,25/12/2016,-73.5837892,-43.11021276,WGS 84/ UTM 18 S,-,0
2069,Los Lagos,Parque Industrial Oriente,Caída,Precipitaciones,25/12/2016,-73.5834215,-43.11016322,WGS 84/ UTM 18 S,-,0
2070,Los Lagos,Parque Industrial Oriente,Deslizamiento,Precipitaciones,25/12/2016,-73.5832128,-43.11015165,WGS 84/ UTM 18 S,-,0
2071,Los Lagos,Parque Industrial Oriente,Deslizamiento,Precipitaciones,25/12/2016,-73.5830652,-43.11015884,WGS 84/ UTM 18 S,-,0
2072,Los Lagos,Parque Industrial Oriente,Caída,Precipitaciones,25/12/2016,-73.5830637,-43.11022185,WGS 84/ UTM 18 S,-,0
2073,Los Lagos,Parque Industrial Oriente,Deslizamiento,Precipitaciones,25/12/2016,-73.5829548,-43.11014847,WGS 84/ UTM 18 S,-,0
2074,Los Lagos,Parque Industrial Oriente,Caída,Precipitaciones,25/12/2016,-73.5829285,-43.11022019,WGS 84/ UTM 18 S,-,0
2075,Los Lagos,Costanera Oriente,Caída,Precipitaciones,25/12/2016,-73.5829285,-43.11022019,WGS 84/ UTM 18 S,-,0
2076,Los Lagos,Parque Industrial Oriente,Caída,Precipitaciones,25/12/2016,-73.5827319,-43.11021777,WGS 84/ UTM 18 S,-,0
2077,Los Lagos,Parque Industrial Oriente,Deslizamiento,Precipitaciones,25/12/2016,-73.582684,-43.110163150000005,WGS 84/ UTM 18 S,-,0
2078,Los Lagos,Parque Industrial Oriente,Deslizamiento,Precipitaciones,25/12/2016,-73.58230239999999,-43.110185470000005,WGS 84/ UTM 18 S,-,0
2079,Los Lagos,ruta Puqueldón-Detif,Deslizamiento,Precipitaciones,25/12/2016,-73.5729039,-42.65804291,WGS 84/ UTM 18 S,-,0
2080,Los Lagos,Queilen,Deslizamiento,Precipitaciones,25/12/2016,-73.57215939999999,-42.85469913,WGS 84/ UTM 18 S,-,0
2081,Los Lagos,Detif,Deslizamiento,Precipitaciones,02/09/2017,-73.57067389999999,-42.6648774,WGS 84/ UTM 18 S,-,0
2082,Los Lagos,Queilen,Deslizamiento,Precipitaciones,25/12/2016,-73.5686006,-42.85881535,WGS 84/ UTM 18 S,-,0
2083,Los Lagos,Muelle Contex,Caída,Precipitaciones,25/12/2016,-73.56669409999999,-43.10846155,WGS 84/ UTM 18 S,-,0
2084,Los Lagos,ruta Puqueldón-Detif,Deslizamiento,Precipitaciones,25/12/2016,-73.56621949999999,-42.66701042,WGS 84/ UTM 18 S,-,0
2085,Los Lagos,Queilen,Deslizamiento,Precipitaciones,25/12/2016,-73.5617934,-42.86520527,WGS 84/ UTM 18 S,-,0
2086,Los Lagos,Puerto Elvira,Deslizamiento,Precipitaciones,02/06/2014,-73.5567734,-41.79582219,WGS 84/ UTM 18 S,-,0
2087,Los Lagos,W-911,Deslizamiento,Precipitaciones,25/12/2016,-73.5485812,-43.00183417,WGS 84/ UTM 18 S,-,0
2088,Los Lagos,W-911,Caída,Precipitaciones,25/12/2016,-73.5466221,-43.00846407,WGS 84/ UTM 18 S,-,0
2089,Los Lagos,puente Quillaico,Deslizamiento,Precipitaciones,20/07/2012,-73.5399066,-42.27877998,WGS 84/ UTM 18 S,-,0
2090,Los Lagos,W-911,Caída,Precipitaciones,25/12/2016,-73.5381934,-42.99066287,WGS 84/ UTM 18 S,-,0
2091,Los Lagos,Auchac,Deslizamiento,Precipitaciones,19/05/2012,-73.5301198,-43.01607994,WGS 84/ UTM 18 S,-,0
2092,Los Lagos,Queilen,Deslizamiento,Precipitaciones,25/12/2016,-73.52255389999999,-42.87547901,WGS 84/ UTM 18 S,-,0
2093,Los Lagos,ruta Puqueldón-Detif,Deslizamiento,Precipitaciones,25/12/2016,-73.521096,-42.66765628,WGS 84/ UTM 18 S,-,0
2094,Los Lagos,Isla Tranqui,Deslizamiento,Precipitaciones,25/12/2017,-73.5153579,-42.93488258,WGS 84/ UTM 18 S,-,0
2095,Los Lagos,Apahuén,Deslizamiento,Precipitaciones,11/06/2018,-73.51076909999999,-42.6687571,WGS 84/ UTM 18 S,-,0
2096,Los Lagos,Queilen,Deslizamiento,Precipitaciones,25/12/2016,-73.50230309999999,-42.85749565,WGS 84/ UTM 18 S,-,0
2097,Los Lagos,Sector Yungay,Deslizamiento,Precipitaciones,25/07/2015,-73.4939411,-42.1328322,WGS 84/ UTM 18 S,-,0
2098,Los Lagos,Chilcol,Caída,Precipitaciones,04/04/2016,-73.4687865,-43.111001550000005,WGS 84/ UTM 18 S,-,0
2099,Los Lagos,Puente Sangra,Deslizamiento,Precipitaciones,01/07/2013,-73.4682062,-42.13465515,WGS 84/ UTM 18 S,-,0
2100,Los Lagos,Quemchi,Deslizamiento,Precipitaciones,26/06/2017,-73.468188,-42.134424,WGS 84/ UTM 18 S,-,0
2101,Los Lagos,Juan Pablo Tocol,Deslizamiento,Precipitaciones,26/06/2018,-73.468088,-42.1345365,WGS 84/ UTM 18 S,-,0
2102,Los Lagos,Queilen,Deslizamiento,Precipitaciones,23/08/2017,-73.46776779999999,-42.878428580000005,WGS 84/ UTM 18 S,-,0
2103,Los Lagos,Aucar,Deslizamiento,Precipitaciones,27/07/2014,-73.4668916,-42.163736400000005,WGS 84/ UTM 18 S,-,0
2104,Los Lagos,Quemchi,Deslizamiento,Precipitaciones,09/06/2020,-73.46317599999999,-42.126143,WGS 84/ UTM 18 S,-,0
2105,Los Lagos,camino a la Puntilla,Deslizamiento,Precipitaciones,08/08/2017,-73.46151259999999,-42.88228942,WGS 84/ UTM 18 S,-,0
2106,Los Lagos,Quemchi,Deslizamiento,Precipitaciones,25/07/2015,-73.461388,-42.13234,WGS 84/ UTM 18 S,-,0
2107,Los Lagos,Isla Acui,Deslizamiento,Precipitaciones,25/12/2016,-73.4251314,-42.91599874,WGS 84/ UTM 18 S,-,0
2108,Los Lagos,Guardiamo,Deslizamiento,Precipitaciones,06/05/2017,-73.4225187,-42.1759812,WGS 84/ UTM 18 S,-,0
2109,Los Lagos,Ruta Tenaun-Dalcahue,Deslizamiento,Precipitaciones,05/05/2017,-73.3680093,-42.30763731,WGS 84/ UTM 18 S,-,0
2110,Los Lagos,Quilacahuin,Deslizamiento,Precipitaciones,24/08/2017,-73.2270466,-40.34448129,WGS 84/ UTM 18 S,-,0
2111,Los Lagos,Ruta U-10,Deslizamiento,Precipitaciones,23/08/2017,-73.2144242,-40.344450300000005,WGS 84/ UTM 18 S,-,0
2112,Los Lagos,rutaU-40 en calle Bellavista,Deslizamiento,Precipitaciones,07/09/2013,-73.1557876,-40.55972624,WGS 84/ UTM 18 S,-,0
2113,Los Lagos,Escuela El Rosario,Deslizamiento,Precipitaciones,02/06/2014,-73.1300126,-41.74304996,WGS 84/ UTM 18 S,-,0
2114,Los Lagos,Puerto Montt,Deslizamiento,Precipitaciones,02/06/2014,-73.12983399999999,-41.743175,WGS 84/ UTM 18 S,-,0
2115,Los Lagos,Sector San Rafael,Deslizamiento,Precipitaciones,18/05/2008,-73.1265444,-41.75566589,WGS 84/ UTM 18 S,-,0
2116,Los Lagos,21 de mayo (Sur),Deslizamiento,Precipitaciones,02/06/2014,-73.1261071,-41.755811900000005,WGS 84/ UTM 18 S,-,0
2117,Los Lagos,Calbuco,Deslizamiento,Precipitaciones,02/06/2014,-73.12610699999999,-41.755812,WGS 84/ UTM 18 S,-,0
2118,Los Lagos,Calbuco,Deslizamiento,Precipitaciones,18/05/2008,-73.126088,-41.755682,WGS 84/ UTM 18 S,-,0
2119,Los Lagos,Sector Punta blanca,Deslizamiento,Precipitaciones,18/05/2008,-73.12599449999999,-41.75928658,WGS 84/ UTM 18 S,-,0
2120,Los Lagos,Calbuco,Deslizamiento,Precipitaciones,02/06/2014,-73.125936,-41.755494,WGS 84/ UTM 18 S,-,0
2121,Los Lagos,21 de mayo (Norte),Deslizamiento,Precipitaciones,02/06/2014,-73.1259359,-41.755493900000005,WGS 84/ UTM 18 S,-,0
2122,Los Lagos,Calbuco,Deslizamiento,Precipitaciones,18/05/2008,-73.125737,-41.75878,WGS 84/ UTM 18 S,-,0
2123,Los Lagos,Arturo Prat,Deslizamiento,Precipitaciones,02/06/2014,-73.1229733,-41.75767939,WGS 84/ UTM 18 S,-,0
2124,Los Lagos,Calbuco,Deslizamiento,Precipitaciones,18/05/2008,-73.12225,-41.75732,WGS 84/ UTM 18 S,-,0
2125,Los Lagos,Sector Piedraplen,Deslizamiento,Precipitaciones,18/05/2008,-73.1217379,-41.75755122,WGS 84/ UTM 18 S,-,0
2126,Los Lagos,Punta Llahuecha,Flujo,Precipitaciones,02/06/2014,-73.11939629999999,-41.75326204,WGS 84/ UTM 18 S,-,0
2127,Los Lagos,Calbuco,Flujo,Precipitaciones,02/06/2014,-73.119334,-41.753259,WGS 84/ UTM 18 S,-,0
2128,Los Lagos,Calbuco,Deslizamiento,Precipitaciones,20/05/2008,-73.11770399999999,-41.753513000000005,WGS 84/ UTM 18 S,-,0
2129,Los Lagos,Punta Ahuecha,Deslizamiento,Precipitaciones,18/05/2008,-73.1175214,-41.75361877,WGS 84/ UTM 18 S,-,0
2130,Los Lagos,"Los Notros,",Deslizamiento,Precipitaciones,15/06/2017,-73.0968652,-40.5580367,WGS 84/ UTM 18 S,-,0
2131,Los Lagos,Osorno,Deslizamiento,Precipitaciones,15/06/2017,-73.096728,-40.557863000000005,WGS 84/ UTM 18 S,-,0
2132,Los Lagos,Puerto Montt,Deslizamiento,Precipitaciones,02/06/2014,-73.03822299999999,-41.516882,WGS 84/ UTM 18 S,-,0
2133,Los Lagos,Sector Cuesta Zúñiga-Panitao,Deslizamiento,Precipitaciones,02/06/2014,-73.0375499,-41.51702558,WGS 84/ UTM 18 S,-,0
2134,Los Lagos,Km 14 Sector Chinquihue,Deslizamiento,Precipitaciones,04/06/2014,-73.0344119,-41.51257693,WGS 84/ UTM 18 S,-,0
2135,Los Lagos,Puerto Montt,"Deslizamiento, Flujo",Precipitaciones,29/11/2019,-73.032348,-41.528943000000005,WGS 84/ UTM 18 S,-,0
2136,Los Lagos,"Calle Vicente Perez Rosales nº 673 (Hotel Frutillar, Sector de Frutillar Bajo)",Deslizamiento,Precipitaciones,02/06/2014,-73.01897029999999,-41.12793821,WGS 84/ UTM 18 S,-,0
2137,Los Lagos,Puerto Montt,Flujo,Precipitaciones,02/06/2014,-72.988681,-41.494476,WGS 84/ UTM 18 S,-,0
2138,Los Lagos,Puerto Montt,Deslizamiento,Precipitaciones,04/06/2014,-72.98861,-41.494476,WGS 84/ UTM 18 S,-,0
2139,Los Lagos,Puerto Montt,Deslizamiento,Precipitaciones,02/06/2014,-72.987916,-41.497228,WGS 84/ UTM 18 S,-,0
2140,Los Lagos,Puerto Montt,Deslizamiento,Precipitaciones,15/06/2017,-72.987641,-41.497253,WGS 84/ UTM 18 S,-,0
2141,Los Lagos,"Camino Chinquihue, sector Kochifaz",Deslizamiento,Precipitaciones,15/06/2017,-72.98757789999999,-41.49735089,WGS 84/ UTM 18 S,-,0
2142,Los Lagos,Puerto Montt,Deslizamiento,Precipitaciones,02/06/2014,-72.98750899999999,-41.497118,WGS 84/ UTM 18 S,-,0
2143,Los Lagos,Puerto Montt,Deslizamiento,Precipitaciones,15/06/2017,-72.98673099999999,-41.496841,WGS 84/ UTM 18 S,-,0
2144,Los Lagos,"Camino Chinquihue, sector Kochifaz",Deslizamiento,Precipitaciones,15/06/2017,-72.9867309,-41.496840760000005,WGS 84/ UTM 18 S,-,0
2145,Los Lagos,Puerto Montt,"Deslizamiento, Flujo",Precipitaciones,15/06/2017,-72.986333,-41.494938000000005,WGS 84/ UTM 18 S,-,0
2146,Los Lagos,"Camino Chinquihue, sector Kochifaz",Deslizamiento,Precipitaciones,15/06/2017,-72.9862019,-41.49495814,WGS 84/ UTM 18 S,-,0
2147,Los Lagos,Puerto Varas,Deslizamiento,Precipitaciones,15/06/2017,-72.983949,-41.30285,WGS 84/ UTM 18 S,-,0
2148,Los Lagos,"Los Alpes, Villa Los Presidentes",Deslizamiento,Precipitaciones,15/06/2017,-72.98318959999999,-41.32999867,WGS 84/ UTM 18 S,-,0
2149,Los Lagos,Camino chinquihue,Deslizamiento,Precipitaciones,15/04/1990,-72.9760383,-41.479991430000005,WGS 84/ UTM 18 S,-,0
2150,Los Lagos,Camino Chinquihue,Deslizamiento,Precipitaciones,20/08/1979,-72.97599659999999,-41.48326917,WGS 84/ UTM 18 S,-,0
2151,Los Lagos,Camino chinquihue,Deslizamiento,Precipitaciones,05/08/1989,-72.9754681,-41.47983733,WGS 84/ UTM 18 S,-,0
2152,Los Lagos,Sector La Quebrada,Deslizamiento,Precipitaciones,02/06/2014,-72.97309609999999,-41.31124073,WGS 84/ UTM 18 S,-,0
2153,Los Lagos,Anahuac,Deslizamiento,Precipitaciones,03/06/1997,-72.9717824,-41.47508917,WGS 84/ UTM 18 S,-,0
2154,Los Lagos,Colón con Bio Bio,Deslizamiento,Precipitaciones,15/06/2017,-72.9682807,-41.3158939,WGS 84/ UTM 18 S,-,0
2155,Los Lagos,Paseo Imperial,Deslizamiento,Precipitaciones,04/07/2017,-72.9682797,-41.3105167,WGS 84/ UTM 18 S,-,0
2156,Los Lagos,Puerto Montt,Deslizamiento,Precipitaciones,23/06/2017,-72.96826399999999,-41.485016,WGS 84/ UTM 18 S,-,0
2157,Los Lagos,Isla Tenglo,Deslizamiento,Precipitaciones,23/06/2017,-72.9682636,-41.48501586,WGS 84/ UTM 18 S,-,0
2158,Los Lagos,Paseo Imperial,Deslizamiento,Precipitaciones,13/11/2017,-72.9682067,-41.310560460000005,WGS 84/ UTM 18 S,-,0
2159,Los Lagos,Anahuac,Deslizamiento,Precipitaciones,13/04/1993,-72.9679383,-41.474292080000005,WGS 84/ UTM 18 S,-,0
2160,Los Lagos,Puerto Montt,Deslizamiento,Precipitaciones,24/08/2017,-72.967928,-41.482335,WGS 84/ UTM 18 S,-,0
2161,Los Lagos,Anahuac,Deslizamiento,Precipitaciones,05/08/1989,-72.96706049999999,-41.47440273,WGS 84/ UTM 18 S,-,0
2162,Los Lagos,Isla Tenglo,Deslizamiento,Precipitaciones,11/07/2004,-72.96663129999999,-41.48126735,WGS 84/ UTM 18 S,-,0
2163,Los Lagos,Costanera Vicente Pérez Rosales,Deslizamiento,Precipitaciones,08/05/2013,-72.9665943,-41.31131572,WGS 84/ UTM 18 S,-,0
2164,Los Lagos,Isla Tenglo,Deslizamiento,Precipitaciones,10/07/2004,-72.9664044,-41.48124534,WGS 84/ UTM 18 S,-,0
2165,Los Lagos,Puerto Varas,Deslizamiento,Precipitaciones,11/06/2020,-72.96631199999999,-41.311554,WGS 84/ UTM 18 S,-,0
2166,Los Lagos,Anahuac,Deslizamiento,Precipitaciones,15/03/1992,-72.96577939999999,-41.474001900000005,WGS 84/ UTM 18 S,-,0
2167,Los Lagos,Anahuac,Deslizamiento,Precipitaciones,05/11/2004,-72.965695,-41.47440572,WGS 84/ UTM 18 S,-,0
2168,Los Lagos,Puerto Varas,Deslizamiento,Precipitaciones,09/06/2020,-72.964929,-41.324068,WGS 84/ UTM 18 S,-,0
2169,Los Lagos,Anahuac,Deslizamiento,Precipitaciones,09/03/1993,-72.9644572,-41.4756899,WGS 84/ UTM 18 S,-,0
2170,Los Lagos,Puerto Montt,Deslizamiento,Precipitaciones,03/05/2020,-72.96293899999999,-31.476438,WGS 84/ UTM 18 S,-,0
2171,Los Lagos,Puerto Montt,Deslizamiento,Precipitaciones,02/06/2014,-72.960022,-41.471269,WGS 84/ UTM 18 S,-,0
2172,Los Lagos,Anahuac,Deslizamiento,Precipitaciones,07/04/1993,-72.9580675,-41.4750998,WGS 84/ UTM 18 S,-,0
2173,Los Lagos,Mirasol,Deslizamiento,Precipitaciones,16/10/2004,-72.9576257,-41.46164486,WGS 84/ UTM 18 S,-,0
2174,Los Lagos,Mirasol,Deslizamiento,Precipitaciones,14/03/1992,-72.95746679999999,-41.47094606,WGS 84/ UTM 18 S,-,0
2175,Los Lagos,Mirasol,Deslizamiento,Precipitaciones,27/05/1977,-72.95691459999999,-41.47136862,WGS 84/ UTM 18 S,-,0
2176,Los Lagos,Puerto Montt,Deslizamiento,Precipitaciones,02/06/2014,-72.9567682,-41.470725,WGS 84/ UTM 18 S,-,0
2177,Los Lagos,Mirador,Deslizamiento,Precipitaciones,27/05/2001,-72.9530743,-41.469319160000005,WGS 84/ UTM 18 S,-,0
2179,Los Lagos,Sierra Nevada con Los Andes (Ladera Angelmó),Deslizamiento,Precipitaciones,02/06/2014,-72.953019,-41.47108351,WGS 84/ UTM 18 S,-,0
2180,Los Lagos,Las Antenas,Deslizamiento,Precipitaciones,15/06/2017,-72.9529651,-41.45827491,WGS 84/ UTM 18 S,-,0
2181,Los Lagos,Puerto Montt,Deslizamiento,Precipitaciones,15/06/2017,-72.95296499999999,-41.458275,WGS 84/ UTM 18 S,-,0
2182,Los Lagos,Mirador,Deslizamiento,Precipitaciones,13/04/1993,-72.9529182,-41.47124385,WGS 84/ UTM 18 S,-,0
2183,Los Lagos,Angelmó,Deslizamiento,Precipitaciones,08/04/1990,-72.9528651,-41.47179232,WGS 84/ UTM 18 S,-,0
2184,Los Lagos,Angelmó,Deslizamiento,Precipitaciones,05/08/1989,-72.95271179999999,-41.4701864,WGS 84/ UTM 18 S,-,0
2185,Los Lagos,Las Antenas,Deslizamiento,Precipitaciones,23/05/2002,-72.9524489,-41.459463670000005,WGS 84/ UTM 18 S,-,0
2186,Los Lagos,Mirador,Deslizamiento,Precipitaciones,26/05/2002,-72.95220139999999,-41.46965496,WGS 84/ UTM 18 S,-,0
2187,Los Lagos,Angelmó,Deslizamiento,Precipitaciones,23/05/2001,-72.9520991,-41.47062588,WGS 84/ UTM 18 S,-,0
2188,Los Lagos,Angelmó,Deslizamiento,Precipitaciones,02/06/1993,-72.951436,-41.47076724,WGS 84/ UTM 18 S,-,0
2189,Los Lagos,Angelmó,Deslizamiento,Precipitaciones,01/02/1997,-72.9511474,-41.47118544,WGS 84/ UTM 18 S,-,0
2190,Los Lagos,Crucero,Deslizamiento,Precipitaciones,01/08/1995,-72.9509709,-41.4661205,WGS 84/ UTM 18 S,-,0
2191,Los Lagos,Crucero,Deslizamiento,Precipitaciones,21/06/2004,-72.95056079999999,-41.46430286,WGS 84/ UTM 18 S,-,0
2192,Los Lagos,Angelmo,Deslizamiento,Precipitaciones,22/01/1997,-72.9501719,-41.47250114,WGS 84/ UTM 18 S,-,0
2193,Los Lagos,Angelmó,Deslizamiento,Precipitaciones,18/02/1992,-72.950127,-41.47202299,WGS 84/ UTM 18 S,-,0
2194,Los Lagos,Angelmó,Deslizamiento,Precipitaciones,04/06/1997,-72.9500312,-41.471643,WGS 84/ UTM 18 S,-,0
2195,Los Lagos,Crucero,Deslizamiento,Precipitaciones,20/12/1991,-72.9498737,-41.4640655,WGS 84/ UTM 18 S,-,0
